survey_year,dorn_group,tenure_class,displaced_thousands,unweighted_count,sampling_variance
2002,constr,long_tenured,148.2582826,61,429.5859160853839
2002,exec,long_tenured,528.0362848999999,249,1500.0046679326176
2002,farmer,long_tenured,1.8138766,1,3.2563374993519
2002,finsales,long_tenured,192.58213329999998,89,477.18087353513357
2002,firepol,long_tenured,1.2959334999999998,2,1.2083097833810084
2002,food,long_tenured,74.306636,40,266.5173238631278
2002,guard,long_tenured,22.4382262,8,83.73177715888501
2002,janitor,long_tenured,74.8284556,33,237.37859480150323
2002,mechanic,long_tenured,140.9822984,61,423.45140681138577
2002,mgmtrel,long_tenured,230.85732879999998,110,625.9373814116004
2002,mining,long_tenured,5.7220352000000005,4,11.63114643170565
2002,operator,long_tenured,536.8401904,230,1451.290048293023
2002,otheragr,long_tenured,25.3910348,12,78.91822644509179
2002,othpers,long_tenured,2.3935564,1,5.640440553050602
2002,product,long_tenured,186.2838903,87,520.3805520807397
2002,prof,long_tenured,437.13498810000004,210,1343.2293688924162
2002,recreation,long_tenured,8.0646726,4,35.75813166401455
2002,retsales,long_tenured,253.8437255,113,603.6574039820835
2002,shealth,long_tenured,18.6615459,9,47.46070685494276
2002,tech,long_tenured,135.9839757,62,367.60150331211815
2002,transp,long_tenured,287.2915203,133,899.6566170646895
2004,beauty,all_tenures,9.6257361,4,22.73033745527414
2004,child,all_tenures,44.9596595,20,140.51882440777297
2004,clean,all_tenures,83.9162384,34,291.05440576117326
2004,cleric,all_tenures,1728.7790046,744,4574.850703512456
2004,constr,all_tenures,709.1326541000001,294,2482.864985017598
2004,exec,all_tenures,1054.1940925000001,459,3710.070618725831
2004,farmer,all_tenures,1.5780830999999997,3,0.8452909144953308
2004,finsales,all_tenures,380.7000278,163,1108.9176270674718
2004,firepol,all_tenures,21.3978276,8,67.55142800278256
2004,food,all_tenures,435.6955526,192,1626.463813244913
2004,guard,all_tenures,105.2762724,41,382.41170535419883
2004,janitor,all_tenures,202.6662676,78,594.7041120044007
2004,mechanic,all_tenures,451.2695062,201,1266.1530220354198
2004,mgmtrel,all_tenures,482.8318127,194,1405.1030191452908
2004,mining,all_tenures,18.3443385,7,82.08205105155913
2004,operator,all_tenures,1272.3728123,498,4174.862869753226
2004,otheragr,all_tenures,71.5624468,29,270.54713761188526
2004,othpers,all_tenures,47.026024400000004,15,175.06915905675808
2004,product,all_tenures,315.1658638,138,847.9947338796372
2004,prof,all_tenures,1341.6141074000002,553,4364.511252677466
2004,recreation,all_tenures,39.9072238,18,123.95116020598567
2004,retsales,all_tenures,870.4085807,347,3084.4541706378595
2004,shealth,all_tenures,190.4923265,75,652.6297847801909
2004,tech,all_tenures,363.8057862,148,1003.8990204633615
2004,transp,all_tenures,934.2857955000001,373,3151.9750260336164
2004,beauty,long_tenured,2.9208456000000003,1,8.268753835664405
2004,child,long_tenured,19.9834224,8,59.53415726942111
2004,clean,long_tenured,39.8774592,13,164.07196848375597
2004,cleric,long_tenured,819.7818775,344,2475.954644484309
2004,constr,long_tenured,223.8714317,94,909.6288191123513
2004,exec,long_tenured,633.3968653,274,1841.010566001418
2004,farmer,long_tenured,0.5974103000000001,1,0.4060040737924817
2004,finsales,long_tenured,239.22820800000002,100,761.2193071706038
2004,firepol,long_tenured,11.582978500000001,4,43.10543046816984
2004,food,long_tenured,106.3719422,53,353.2589621320959
2004,guard,long_tenured,29.265758,11,106.85624944776225
2004,janitor,long_tenured,66.4819534,29,178.39485038245283
2004,mechanic,long_tenured,254.6338967,115,756.360933966357
2004,mgmtrel,long_tenured,256.09361590000003,103,773.8720295405562
2004,mining,long_tenured,6.1866493,4,10.873357194233073
2004,operator,long_tenured,700.3267274,271,2429.109875664041
2004,otheragr,long_tenured,36.6071029,16,147.34401349371208
2004,othpers,long_tenured,20.6001093,6,88.44026531710102
2004,product,long_tenured,198.9380667,87,698.8860124824782
2004,prof,long_tenured,630.8018495,257,2312.6663471496763
2004,recreation,long_tenured,11.7697248,7,29.38178343521497
2004,retsales,long_tenured,300.3147488,130,885.1112835516473
2004,shealth,long_tenured,71.7207093,28,230.0167521100663
2004,tech,long_tenured,189.1474914,77,598.7431386636563
2004,transp,long_tenured,413.2102523,155,1348.611297614594
2006,beauty,all_tenures,7.9780809,3,24.45913827057392
2006,child,all_tenures,38.92177349999999,19,92.45441219791161
2006,clean,all_tenures,34.217727100000005,16,109.11515495282623
2006,cleric,all_tenures,1245.6944145,524,3419.366498022579
2006,constr,all_tenures,505.1027952,212,1921.3650413201144
2006,exec,all_tenures,791.8083188999999,332,2500.6533521474053
2006,farmer,all_tenures,4.0397956,3,9.184957315220895
2006,finsales,all_tenures,282.7786858,117,976.0247330402643
2006,firepol,all_tenures,10.941584,4,33.58061781863391
2006,food,all_tenures,441.49673859999996,180,1488.580879360985
2006,guard,all_tenures,66.9630741,24,231.24405699765862
2006,janitor,all_tenures,199.2451522,86,800.9434276201583
2006,mechanic,all_tenures,334.1396052,134,1237.0410491102593
2006,mgmtrel,all_tenures,279.1831297,130,874.4443861291438
2006,mining,all_tenures,10.4573877,6,28.59115289145546
2006,operator,all_tenures,804.6288504,312,2662.4579566944703
2006,otheragr,all_tenures,34.653799400000004,15,103.07125499473212
2006,othpers,all_tenures,40.7006656,18,119.55556828205005
2006,product,all_tenures,204.7297241,84,622.6682559852231
2006,prof,all_tenures,946.2297552,401,3293.4766851694385
2006,recreation,all_tenures,45.5894847,19,127.60916787270216
2006,retsales,all_tenures,541.0055447,220,1557.9098641505307
2006,shealth,all_tenures,129.2169882,51,497.26907971059734
2006,tech,all_tenures,214.67532500000002,97,623.8655610855254
2006,transp,all_tenures,714.5936494,284,2496.0954670962255
2006,beauty,long_tenured,5.2395099,2,19.318600519466106
2006,child,long_tenured,3.9674126999999997,3,4.91551449790274
2006,clean,long_tenured,14.4210637,5,51.741082480984716
2006,cleric,long_tenured,603.6133127999999,263,1840.264836966544
2006,constr,long_tenured,178.9744995,69,603.6315890290284
2006,exec,long_tenured,534.7171783,223,1689.3118350626626
2006,farmer,long_tenured,3.4163967,2,7.5847926331264475
2006,finsales,long_tenured,166.3647436,69,490.4395404317007
2006,firepol,long_tenured,9.3858487,3,34.10960445033413
2006,food,long_tenured,117.51438800000001,53,308.17534881850685
2006,guard,long_tenured,12.5517016,6,36.993621958807786
2006,janitor,long_tenured,89.4926565,35,422.75072045849
2006,mechanic,long_tenured,173.0527325,71,663.525195729136
2006,mgmtrel,long_tenured,163.81395569999998,71,575.3431676658485
2006,mining,long_tenured,1.3845178999999999,2,1.1651355440949351
2006,operator,long_tenured,393.1699648,161,1074.971208804383
2006,otheragr,long_tenured,4.7716583,2,11.423787440308207
2006,othpers,long_tenured,10.6163945,4,28.044824250557625
2006,product,long_tenured,127.0396523,53,357.7833071954849
2006,prof,long_tenured,475.6521257,212,1528.9801977155262
2006,recreation,long_tenured,19.866067199999996,7,82.8543107790866
2006,retsales,long_tenured,198.5393809,85,582.0966126074777
2006,shealth,long_tenured,56.6074317,23,255.88279118426016
2006,tech,long_tenured,123.7719948,57,423.22252820957794
2006,transp,long_tenured,292.67677679999997,118,1081.7909683452394
2008,beauty,all_tenures,39.3664681,12,137.31127018553872
2008,child,all_tenures,58.4557613,22,242.5385044173797
2008,clean,all_tenures,52.0242015,19,145.14640068797473
2008,cleric,all_tenures,1248.717239,513,4147.037281919595
2008,constr,all_tenures,621.4828114999999,225,2352.768207788224
2008,exec,all_tenures,689.2329399,288,2163.9057185256606
2008,finsales,all_tenures,290.59848800000003,117,906.657233457129
2008,firepol,all_tenures,12.350513500000002,6,36.246923522749064
2008,food,all_tenures,373.7819205,152,1077.5872515679127
2008,guard,all_tenures,59.5902224,23,213.49305624469253
2008,janitor,all_tenures,136.7070148,58,472.0842059618469
2008,mechanic,all_tenures,411.2068937,145,1499.414705902964
2008,mgmtrel,all_tenures,336.52813760000004,132,1158.493810297722
2008,mining,all_tenures,3.7312909,1,14.613411184099567
2008,operator,all_tenures,714.2341954,267,2582.964801576406
2008,otheragr,all_tenures,40.8402042,20,146.07391150794854
2008,othpers,all_tenures,20.135969,9,50.09281421261699
2008,product,all_tenures,197.96476149999998,80,663.284252812247
2008,prof,all_tenures,893.4278425,353,2948.417597483813
2008,recreation,all_tenures,26.8230446,10,171.20877666605773
2008,retsales,all_tenures,601.9415505999999,228,2022.8162178435991
2008,shealth,all_tenures,130.1403505,50,413.08332876919565
2008,tech,all_tenures,228.3628692,95,605.4275017687631
2008,transp,all_tenures,823.5188711,308,3290.1507798498346
2008,beauty,long_tenured,9.992104999999999,4,29.213509858756293
2008,child,long_tenured,19.0935122,8,74.29150147074937
2008,clean,long_tenured,19.7955719,9,47.05615182970333
2008,cleric,long_tenured,594.4979078,253,1839.9257693086545
2008,constr,long_tenured,173.6756101,62,538.6724074543386
2008,exec,long_tenured,428.5537158,179,1192.4023291326075
2008,finsales,long_tenured,210.76366330000002,87,603.9403182482422
2008,firepol,long_tenured,5.0289086,2,17.73376576668836
2008,food,long_tenured,131.3825913,55,354.0497333427185
2008,guard,long_tenured,8.6685141,6,17.293290542518793
2008,janitor,long_tenured,52.1844155,23,195.1144114472753
2008,mechanic,long_tenured,176.81733970000002,67,636.9874170172498
2008,mgmtrel,long_tenured,169.9121716,71,492.57249228592207
2008,operator,long_tenured,402.7513181,152,1377.0364062517183
2008,otheragr,long_tenured,22.1036538,12,58.274366952347464
2008,othpers,long_tenured,8.642012000000001,5,19.851313423892588
2008,product,long_tenured,128.04494069999998,51,397.2614585104395
2008,prof,long_tenured,434.01306800000003,183,1226.2938184104912
2008,recreation,long_tenured,11.5391936,5,34.00566059309096
2008,retsales,long_tenured,203.4232013,77,682.7565428875945
2008,shealth,long_tenured,50.30152030000001,22,143.18037077697028
2008,tech,long_tenured,103.1568443,46,338.64056588423017
2008,transp,long_tenured,249.84990299999998,93,777.9689724284023
2010,beauty,all_tenures,43.657451699999996,24,111.54207997118469
2010,child,all_tenures,48.0838767,19,142.51160261015107
2010,clean,all_tenures,91.7905937,40,242.78134588249821
2010,cleric,all_tenures,2219.1683,864,7649.839872332853
2010,constr,all_tenures,1250.3296538,487,4676.1335370271645
2010,exec,all_tenures,1301.5381058,505,4344.89424153318
2010,farmer,all_tenures,8.3511268,7,18.178005211714055
2010,finsales,all_tenures,579.0126008,225,1791.328682073391
2010,firepol,all_tenures,12.3158779,5,50.8872869557688
2010,food,all_tenures,671.9105494,263,2277.383948027503
2010,guard,all_tenures,124.1747195,50,386.36850624277673
2010,janitor,all_tenures,377.23149770000003,142,1407.1577787566175
2010,mechanic,all_tenures,610.3460659000001,234,2124.9817570256564
2010,mgmtrel,all_tenures,646.8311802000001,256,2205.793823854113
2010,mining,all_tenures,61.3358628,25,207.9950542317928
2010,operator,all_tenures,1269.6983979,500,4554.343679121752
2010,otheragr,all_tenures,86.3212792,37,282.8504729959945
2010,othpers,all_tenures,66.1145144,29,228.2485012012668
2010,product,all_tenures,369.3367006,152,1239.2325706623894
2010,prof,all_tenures,1547.5525937999998,630,4511.620088189985
2010,recreation,all_tenures,71.66843850000001,29,212.3529283146517
2010,retsales,all_tenures,1083.1331999,400,4420.849588630476
2010,shealth,all_tenures,276.8821275,104,853.5016908173112
2010,tech,all_tenures,398.1184514,160,1170.3935883406596
2010,transp,all_tenures,1717.3578031,633,5788.293127327991
2010,beauty,long_tenured,15.863391799999999,8,43.681490350872416
2010,child,long_tenured,21.7093952,9,74.51085034322698
2010,clean,long_tenured,34.7339516,13,123.69383488745956
2010,cleric,long_tenured,1091.7609901,437,3835.939187372512
2010,constr,long_tenured,568.5700208000001,218,1576.506880243162
2010,exec,long_tenured,769.1408281,297,2535.298129688078
2010,farmer,long_tenured,5.6232851,3,14.002058680711288
2010,finsales,long_tenured,327.5433028,131,1030.3016691653734
2010,firepol,long_tenured,5.440716899999999,2,29.509174917406472
2010,food,long_tenured,169.0965838,77,563.0778710531481
2010,guard,long_tenured,45.5788735,15,157.67783109534213
2010,janitor,long_tenured,131.0986088,50,519.426387490431
2010,mechanic,long_tenured,304.6493147,115,972.8754282677555
2010,mgmtrel,long_tenured,347.9573372,135,1022.2627128020682
2010,mining,long_tenured,29.2405429,10,87.284734007255
2010,operator,long_tenured,647.3106806,261,2093.733390699202
2010,otheragr,long_tenured,26.3857872,13,73.68355893664959
2010,othpers,long_tenured,22.551376500000003,9,56.119053427431844
2010,product,long_tenured,217.9939641,93,734.474249142867
2010,prof,long_tenured,738.8264338,297,2555.6778874707725
2010,recreation,long_tenured,32.1265719,11,100.47551604615609
2010,retsales,long_tenured,338.3430803,129,1215.9851688708034
2010,shealth,long_tenured,108.11247780000001,43,360.41642344569794
2010,tech,long_tenured,215.5147082,87,674.7978059203485
2010,transp,long_tenured,651.3779862,259,2165.165537875748
2012,beauty,all_tenures,46.5542322,18,179.86459764722343
2012,child,all_tenures,67.229521,27,233.05714858665277
2012,clean,all_tenures,140.2371703,50,472.5965494157538
2012,cleric,all_tenures,1796.5998762999998,692,6348.13778040008
2012,constr,all_tenures,902.1253214,335,2433.3268996334923
2012,exec,all_tenures,1157.1491065,443,3830.5663205773103
2012,finsales,all_tenures,417.6996801,155,1379.273341469926
2012,firepol,all_tenures,19.4430508,7,59.815395630494855
2012,food,all_tenures,679.0039932000001,252,2811.663320262193
2012,guard,all_tenures,116.4378627,38,503.1491152180421
2012,janitor,all_tenures,350.0839159,123,1241.063200416515
2012,mechanic,all_tenures,511.8122818,184,1485.6736200989405
2012,mgmtrel,all_tenures,528.1745782,211,1858.4181005564146
2012,mining,all_tenures,22.3143416,10,83.75024729442491
2012,operator,all_tenures,884.9036728,323,3362.7701752067696
2012,otheragr,all_tenures,60.9524125,25,149.891926176834
2012,othpers,all_tenures,44.9219807,17,149.81927375460788
2012,product,all_tenures,322.3504337,110,992.2640635597395
2012,prof,all_tenures,1456.790065,583,3780.4967773326225
2012,recreation,all_tenures,49.2984823,20,144.57591295482044
2012,retsales,all_tenures,1025.0840261,367,3951.424248174448
2012,shealth,all_tenures,263.8673994,102,864.1102541498105
2012,tech,all_tenures,293.9711852,112,1026.153010535069
2012,transp,all_tenures,1329.1164272,472,5346.587617591227
2012,beauty,long_tenured,9.42061,5,20.166460460410924
2012,child,long_tenured,22.3834687,7,81.52070984555857
2012,clean,long_tenured,44.8151521,19,143.4928900353
2012,cleric,long_tenured,966.9684007999999,377,3238.924734777352
2012,constr,long_tenured,371.39402640000003,143,1636.4562019778014
2012,exec,long_tenured,715.5521348,283,2934.76629683956
2012,finsales,long_tenured,246.2822194,97,830.5469120429661
2012,firepol,long_tenured,7.4943637,3,29.060202244449968
2012,food,long_tenured,196.6368056,73,636.2759268913177
2012,guard,long_tenured,41.5242383,16,128.4457936778956
2012,janitor,long_tenured,157.380102,52,454.6856473059737
2012,mechanic,long_tenured,227.7661257,80,642.0446151924983
2012,mgmtrel,long_tenured,286.8750825,113,1050.469030154983
2012,mining,long_tenured,6.7164902,5,8.55869058314316
2012,operator,long_tenured,436.4241161,163,1407.2201036832257
2012,otheragr,long_tenured,29.9866044,12,88.37572532685752
2012,othpers,long_tenured,18.2184241,6,59.07166754805362
2012,product,long_tenured,210.3862297,69,743.50392555242
2012,prof,long_tenured,775.7986106999999,314,2677.9548151480953
2012,recreation,long_tenured,20.472403,9,57.661575245872434
2012,retsales,long_tenured,386.7569805,132,1146.7222796921099
2012,shealth,long_tenured,108.5317847,40,452.310701152055
2012,tech,long_tenured,179.1596447,72,650.7502598385795
2012,transp,long_tenured,557.6327863,196,1759.5782964686446
2014,beauty,all_tenures,36.1975352,12,131.30427017484817
2014,child,all_tenures,70.7185292,24,246.0886228851189
2014,clean,all_tenures,69.74467870000001,31,239.89400917315933
2014,cleric,all_tenures,1355.9699284,486,4743.52176875327
2014,constr,all_tenures,631.3250049000001,213,2441.47522138615
2014,exec,all_tenures,769.8188848,291,2802.3839948967498
2014,farmer,all_tenures,7.1168978,3,16.724660886090895
2014,finsales,all_tenures,278.8317563,105,936.3685929131924
2014,firepol,all_tenures,20.507822100000002,7,78.80874642924293
2014,food,all_tenures,505.8994547,187,1570.0387799091873
2014,guard,all_tenures,75.9511002,28,314.22609167483967
2014,janitor,all_tenures,224.3947435,80,911.2995198454787
2014,mechanic,all_tenures,277.9786296,103,1007.6999521281584
2014,mgmtrel,all_tenures,445.1195429,153,1712.2951594086264
2014,mining,all_tenures,31.8662187,13,115.88296623544306
2014,operator,all_tenures,595.0578317,197,2262.912531101525
2014,otheragr,all_tenures,76.19865519999999,27,288.13015693669985
2014,othpers,all_tenures,49.859976800000005,18,154.7427010898955
2014,product,all_tenures,241.6205735,94,928.8995816103384
2014,prof,all_tenures,1179.6544729,431,4412.092984876614
2014,recreation,all_tenures,47.7810535,17,153.15102774606677
2014,retsales,all_tenures,769.4243003,255,3225.792609253091
2014,shealth,all_tenures,246.0079446,78,877.4934926071642
2014,tech,all_tenures,264.61417190000003,93,1038.3607021184591
2014,transp,all_tenures,876.4389169,298,3849.600857601336
2014,beauty,long_tenured,9.9176635,4,28.42284881555242
2014,child,long_tenured,29.6763464,8,110.96164603164807
2014,clean,long_tenured,12.410373799999999,7,25.67873784456765
2014,cleric,long_tenured,670.7550556,249,2391.473761587195
2014,constr,long_tenured,250.81748720000002,85,993.1524446735208
2014,exec,long_tenured,426.0930603,166,1737.5411147210682
2014,farmer,long_tenured,3.9897863,2,10.060277186482706
2014,finsales,long_tenured,155.0216806,60,564.0913978618477
2014,firepol,long_tenured,15.8475499,4,64.71169243602458
2014,food,long_tenured,173.1695298,61,577.4447077145567
2014,guard,long_tenured,30.891592799999998,8,104.27519173567866
2014,janitor,long_tenured,101.17298389999999,38,387.6016926058091
2014,mechanic,long_tenured,151.41673989999998,60,456.17955365515064
2014,mgmtrel,long_tenured,217.92761299999998,80,839.218644310894
2014,mining,long_tenured,15.2850642,7,37.40309550704028
2014,operator,long_tenured,281.60112050000004,92,1048.819490588926
2014,otheragr,long_tenured,29.6016737,12,101.57454337563436
2014,othpers,long_tenured,27.3614195,9,92.49010117495025
2014,product,long_tenured,172.42115479999998,64,632.898226072679
2014,prof,long_tenured,632.5982361,244,1793.4228149964947
2014,recreation,long_tenured,17.183593600000002,6,56.37662964568849
2014,retsales,long_tenured,251.5204056,90,934.7907870101284
2014,shealth,long_tenured,100.8049302,31,366.7934534848972
2014,tech,long_tenured,142.72465340000002,47,436.23742796651163
2014,transp,long_tenured,289.7850331,105,1066.052887507976
2016,beauty,all_tenures,53.7724441,14,286.87406760634013
2016,child,all_tenures,37.8567284,13,146.6132787484364
2016,clean,all_tenures,35.0592147,13,106.96326125002322
2016,cleric,all_tenures,1065.6270375000001,356,3986.2910014626664
2016,constr,all_tenures,359.387907,130,1465.335440331104
2016,exec,all_tenures,768.2739730999999,260,3024.9249662558286
2016,farmer,all_tenures,1.2659381,1,1.7354781072276986
2016,finsales,all_tenures,272.7093266,82,943.0599527492635
2016,firepol,all_tenures,11.983883699999998,5,39.09443623385765
2016,food,all_tenures,372.7685279,131,1403.9318063670275
2016,guard,all_tenures,49.8684424,18,183.70003085817135
2016,janitor,all_tenures,178.6125706,64,778.09094551037
2016,mechanic,all_tenures,279.01114970000003,92,1198.3479989089124
2016,mgmtrel,all_tenures,345.79626779999995,111,1428.1287480466833
2016,mining,all_tenures,51.8443397,30,144.46491352986786
2016,operator,all_tenures,420.196554,138,1988.1680499501106
2016,otheragr,all_tenures,22.4432492,10,70.71618926455561
2016,othpers,all_tenures,24.7860619,12,77.93065947914661
2016,product,all_tenures,164.72223860000003,57,627.8443070661058
2016,prof,all_tenures,1101.7218745,373,4512.6915582714355
2016,recreation,all_tenures,17.6451199,8,53.404242457642674
2016,retsales,all_tenures,490.4715976,158,2024.4391996162544
2016,shealth,all_tenures,170.96218340000001,56,716.9628134821844
2016,tech,all_tenures,218.3157272,79,769.1566962834496
2016,transp,all_tenures,658.7691798000001,233,2834.2773928673446
2016,beauty,long_tenured,8.6289157,3,27.460234720897695
2016,child,long_tenured,19.0674299,7,68.59014587434797
2016,clean,long_tenured,3.2434786,1,10.127894441519054
2016,cleric,long_tenured,491.7685484,165,1554.860109562937
2016,constr,long_tenured,129.8999064,45,527.8484386572844
2016,exec,long_tenured,513.3901500999999,166,1998.5267215495503
2016,farmer,long_tenured,1.2659381,1,1.5943849450994885
2016,finsales,long_tenured,147.8837308,46,595.8364772647842
2016,firepol,long_tenured,7.0410862,4,18.33326245277037
2016,food,long_tenured,100.3019585,32,351.5712948327173
2016,guard,long_tenured,17.6288157,6,70.63795279498588
2016,janitor,long_tenured,69.2918822,26,331.47193846213617
2016,mechanic,long_tenured,104.4935701,39,361.07819195833275
2016,mgmtrel,long_tenured,174.8622354,61,705.7405152032823
2016,mining,long_tenured,14.3996477,8,33.177130361351765
2016,operator,long_tenured,173.88577189999998,61,674.9896680052605
2016,otheragr,long_tenured,7.6147838000000005,5,18.110363832394466
2016,othpers,long_tenured,13.2031419,5,45.86154899309714
2016,product,long_tenured,78.29744500000001,31,275.70725127399237
2016,prof,long_tenured,500.6406006,186,2054.1740715715255
2016,recreation,long_tenured,7.6047342,2,30.3378727961479
2016,retsales,long_tenured,190.0378729,65,872.1622571070898
2016,shealth,long_tenured,67.3140326,25,253.19524011111156
2016,tech,long_tenured,101.3372054,37,298.72714814924507
2016,transp,long_tenured,210.5433764,81,923.3719564680731
2018,beauty,all_tenures,39.6107215,13,157.60189957852955
2018,child,all_tenures,19.6261367,10,69.4568910634976
2018,clean,all_tenures,54.3590691,15,234.93596348905103
2018,cleric,all_tenures,902.994007,285,3744.906015438585
2018,constr,all_tenures,406.2162983,133,1869.6203504390792
2018,exec,all_tenures,762.3422075,240,3317.629704430415
2018,farmer,all_tenures,3.9896826,1,16.489879779721427
2018,finsales,all_tenures,288.7902771,85,1381.772146775568
2018,firepol,all_tenures,4.0000159,1,17.758935152541905
2018,food,all_tenures,357.5405922,118,1480.2497322010233
2018,guard,all_tenures,88.2814473,21,434.45775990537044
2018,janitor,all_tenures,138.2972175,48,591.124271379934
2018,mechanic,all_tenures,182.2360349,60,612.1189808479678
2018,mgmtrel,all_tenures,318.6618017,105,1208.4951206496853
2018,mining,all_tenures,17.0661552,11,46.530857632860034
2018,operator,all_tenures,446.81230200000005,142,2212.484153842822
2018,otheragr,all_tenures,71.3583355,22,404.4740245670171
2018,othpers,all_tenures,64.067569,19,306.7434822335536
2018,product,all_tenures,121.0801072,42,504.60084403408854
2018,prof,all_tenures,928.1455495,309,3834.9146938919553
2018,recreation,all_tenures,33.9383369,12,126.29129914529267
2018,retsales,all_tenures,474.5653637,141,2024.3918023789033
2018,shealth,all_tenures,134.2420645,41,672.4012226629981
2018,tech,all_tenures,160.9626292,57,622.8969545164591
2018,transp,all_tenures,558.6507153,180,2250.659030814701
2018,beauty,long_tenured,6.7889854,2,26.14054701654126
2018,child,long_tenured,1.0475841000000001,2,0.7806351576072175
2018,clean,long_tenured,17.7871352,5,89.85915654551815
2018,cleric,long_tenured,471.1597655,147,1819.4682537018386
2018,constr,long_tenured,116.6735089,40,480.67725977840956
2018,exec,long_tenured,412.3148018,132,1573.5404362834042
2018,farmer,long_tenured,3.9896826,1,16.899817127207893
2018,finsales,long_tenured,187.1461263,57,822.9012592138937
2018,firepol,long_tenured,4.0000159,1,14.227650797591636
2018,food,long_tenured,100.8933869,35,443.29897572075475
2018,guard,long_tenured,13.4531417,4,73.26061708257853
2018,janitor,long_tenured,44.9612019,19,129.1171572372978
2018,mechanic,long_tenured,82.77959179999999,28,300.3811863499343
2018,mgmtrel,long_tenured,163.96304139999998,61,569.8387969970573
2018,mining,long_tenured,14.5314596,9,45.927339057611654
2018,operator,long_tenured,186.3732347,62,616.9977529137238
2018,otheragr,long_tenured,33.9268517,12,209.0309001702073
2018,othpers,long_tenured,25.6733209,8,113.73131983371539
2018,product,long_tenured,62.8547291,23,203.64940588036202
2018,prof,long_tenured,451.640369,161,1359.8826348304015
2018,recreation,long_tenured,19.0514887,6,74.66591092471917
2018,retsales,long_tenured,159.54679959999999,57,575.4396486686845
2018,shealth,long_tenured,66.6754428,22,281.70527399172937
2018,tech,long_tenured,96.542446,35,393.19883166286854
2018,transp,long_tenured,194.1549847,61,812.4881285880354
2020,beauty,all_tenures,47.1501722,11,253.29916999204494
2020,child,all_tenures,21.1398599,6,81.92121811380915
2020,clean,all_tenures,58.419812,14,324.69364047313167
2020,cleric,all_tenures,780.6316726,231,4157.059108319013
2020,constr,all_tenures,265.2823111,77,1375.9030749749213
2020,exec,all_tenures,832.7895016,235,3411.1361965504475
2020,farmer,all_tenures,2.0022077,3,2.0769946811716724
2020,finsales,all_tenures,197.6383608,56,828.1984125861412
2020,firepol,all_tenures,5.5540662,2,19.34195398210747
2020,food,all_tenures,323.35249089999996,97,1595.195921227512
2020,guard,all_tenures,63.8772212,17,587.5946313211628
2020,janitor,all_tenures,164.0645943,44,629.9327946161231
2020,mechanic,all_tenures,182.3814537,57,698.2634260665922
2020,mgmtrel,all_tenures,357.7104107,106,1620.6833121287716
2020,mining,all_tenures,10.386674800000002,4,42.411593922456944
2020,operator,all_tenures,452.8084459,120,2394.8526513234488
2020,otheragr,all_tenures,14.0412183,5,78.72176536652132
2020,othpers,all_tenures,50.5005606,16,252.7437710823321
2020,product,all_tenures,46.1609564,21,116.07866765599377
2020,prof,all_tenures,895.2015451,278,3761.133533661979
2020,recreation,all_tenures,27.245706,5,177.15397552611577
2020,retsales,all_tenures,505.80293109999997,137,2642.5049947663606
2020,shealth,all_tenures,125.3075635,34,568.8968002235775
2020,tech,all_tenures,182.2948877,53,819.8252576170969
2020,transp,all_tenures,526.6709444,158,2295.6597120997617
2020,beauty,long_tenured,14.7114456,4,69.67862813450364
2020,child,long_tenured,5.711985800000001,1,29.674795819913577
2020,clean,long_tenured,6.810191,3,17.791166126522207
2020,cleric,long_tenured,342.7648418,111,1517.7155853256672
2020,constr,long_tenured,62.792303700000005,21,331.302887795735
2020,exec,long_tenured,498.6788914,143,2532.39804004279
2020,farmer,long_tenured,2.0022077,3,2.192835207670603
2020,finsales,long_tenured,106.8415611,30,349.9828512400173
2020,firepol,long_tenured,5.5540662,2,19.094570171414595
2020,food,long_tenured,76.40908470000001,27,322.29583035626496
2020,guard,long_tenured,16.2816452,5,74.62866894016352
2020,janitor,long_tenured,80.3742136,21,323.3594298747094
2020,mechanic,long_tenured,104.8051616,31,464.54999517294596
2020,mgmtrel,long_tenured,183.0179398,57,968.6315858064572
2020,mining,long_tenured,4.00882,1,11.240966972427728
2020,operator,long_tenured,177.7595373,50,756.5586891897218
2020,otheragr,long_tenured,7.6819192,3,65.19449159300777
2020,othpers,long_tenured,9.1973878,4,29.117668808663502
2020,product,long_tenured,31.124709600000003,11,125.82582281508346
2020,prof,long_tenured,404.0268102,130,1365.482054447486
2020,retsales,long_tenured,175.11989920000002,48,751.3866754179325
2020,shealth,long_tenured,43.690650399999996,12,183.44503444797036
2020,tech,long_tenured,93.8769266,29,430.98168845814564
2020,transp,long_tenured,198.29279630000002,56,1144.8307923699329
2022,beauty,all_tenures,80.4711277,16,436.15534195968513
2022,child,all_tenures,52.667292800000006,14,314.33528894137226
2022,clean,all_tenures,124.34825190000001,28,763.9721633818117
2022,cleric,all_tenures,1147.2416033000002,284,5430.674432787162
2022,constr,all_tenures,316.20948969999995,77,1596.178218570384
2022,exec,all_tenures,891.0066626,214,4048.331416269193
2022,farmer,all_tenures,5.5167150000000005,2,18.119625227362707
2022,finsales,all_tenures,254.5353767,60,1505.1216251568053
2022,firepol,all_tenures,13.453259000000001,4,63.353389897714514
2022,food,all_tenures,1000.1078847,231,6323.930659061457
2022,guard,all_tenures,97.3057503,18,767.7568477380753
2022,janitor,all_tenures,206.98490890000002,55,1087.492795516518
