year,occ1990dd,universe,employed_thousands,person_months,distinct_households,months_observed,sampling_variance
1996,703,all_employed,82.67288592499999,397,143.0,12,70.20247198370781
1996,706,all_employed,88.45378799166666,437,162.0,12,67.80305710537186
1996,707,all_employed,7.853509408333334,48,16.0,12,5.578332952369648
1996,708,all_employed,17.494236275,98,39.0,12,12.240928543227788
1996,709,all_employed,123.37283209166665,642,229.0,12,113.00234001611165
1996,713,all_employed,19.881117091666667,99,41.0,12,14.086489418969228
1996,719,all_employed,111.96100835833333,531,203.0,12,104.38067229718645
1996,723,all_employed,21.440577458333333,113,46.0,12,11.578208577505334
1996,724,all_employed,15.959601291666665,71,26.0,12,14.327760467609107
1996,727,all_employed,77.10578786666666,460,176.0,12,70.76642234968739
1996,729,all_employed,11.371489166666667,65,26.0,12,9.056649696655615
1996,733,all_employed,39.85186320833333,225,93.0,12,25.013613618896958
1996,734,all_employed,369.76871574166665,1933,690.0,12,322.50783108653224
1996,736,all_employed,36.77385925833333,217,73.0,12,23.241919180687244
1996,738,all_employed,57.113626149999995,251,95.0,12,50.700799406226764
1996,739,all_employed,41.327389125,193,67.0,12,39.72754819261323
1996,743,all_employed,6.55821765,32,16.0,12,3.651554101677466
1996,744,all_employed,591.7611277083333,3114,1065.0,12,516.5203831123163
1996,745,all_employed,16.4515815,114,42.0,12,10.375820422807784
1996,747,all_employed,99.40066979166667,494,177.0,12,73.32641856790377
1996,749,all_employed,51.920167525,277,103.0,12,37.43669417059098
1996,753,all_employed,33.55427504166667,170,65.0,12,28.703888718213072
1996,754,all_employed,388.529818575,2058,806.0,12,275.51185747860563
1996,755,all_employed,60.06814683333333,314,123.0,12,45.42984509028951
1996,756,all_employed,108.47895495,546,204.0,12,89.55947827349118
1996,757,all_employed,57.583222416666665,296,104.0,12,47.51309869370559
1996,763,all_employed,8.620606008333334,47,15.0,12,9.651878274186567
1996,764,all_employed,10.610442708333334,38,16.0,12,8.344974941717387
1996,765,all_employed,21.81606340833333,112,44.0,12,13.689016608901095
1996,766,all_employed,65.68470311666667,362,133.0,12,58.04586166361172
1996,769,all_employed,218.33613631666665,1128,438.0,12,181.27835529776218
1996,774,all_employed,76.37578409166667,412,160.0,12,44.47625129340128
1996,779,all_employed,1888.1016436,9504,3485.0,12,1740.0956187330148
1996,783,all_employed,629.8055733416666,3337,1204.0,12,557.4282447591914
1996,785,all_employed,1615.058613275,8204,3018.0,12,1252.125108671111
1996,789,all_employed,19.501565149999998,106,46.0,12,14.108502117364544
1996,799,all_employed,891.934138775,4568,1717.0,12,698.7180434154384
1996,803,all_employed,96.09953097500001,518,195.0,12,71.745743148606
1996,804,all_employed,3691.2141108916667,19522,6857.0,12,2976.61514827343
1996,808,all_employed,514.200562225,2757,937.0,12,399.4954745808604
1996,809,all_employed,208.94174450833336,1077,418.0,12,149.2662508354422
1996,813,all_employed,45.302068033333335,235,99.0,12,32.9849267836773
1996,823,all_employed,44.55110635,268,83.0,12,39.498919885285616
1996,824,all_employed,55.30186545833333,339,112.0,12,43.37576762326343
1996,825,all_employed,14.487584983333335,73,23.0,12,10.244999774653534
1996,829,all_employed,72.23099503333333,392,155.0,12,54.52005293424351
1996,834,all_employed,5.006527374999999,29,11.0,12,2.986108764054551
1996,844,all_employed,245.699746375,1508,552.0,12,190.43458537169715
1996,848,all_employed,102.39629443333332,510,186.0,12,78.4196303834209
1996,853,all_employed,92.45522786666666,558,214.0,12,57.11745419465573
1996,859,all_employed,99.34724601666666,555,214.0,12,74.13099076149086
1996,865,all_employed,38.476540758333336,201,86.0,12,23.989168924219264
1996,866,all_employed,105.10542864166666,528,261.0,12,66.57375878565433
1996,869,all_employed,812.8590204333334,4247,1885.0,12,526.2164565889545
1996,873,all_employed,48.070344508333335,238,101.0,12,35.16990727630537
1996,875,all_employed,41.74213145833334,219,83.0,12,39.44870658005057
1996,878,all_employed,70.024268475,372,158.0,12,43.088552127945846
1996,885,all_employed,168.64241364166668,985,396.0,12,114.64746488584441
1996,887,all_employed,295.96534261666665,1456,611.0,12,225.35990326771483
1996,888,all_employed,278.92099428333336,1441,607.0,12,176.8045774520759
1996,889,all_employed,3140.7493062999997,16315,6532.0,12,2043.9262175036363
1996,4,wage_salary,13.412211300000001,76,29.0,12,9.029348054931493
1996,7,wage_salary,588.2619297416667,3299,1133.0,12,394.85430299973245
1996,8,wage_salary,120.43552915833332,640,238.0,12,81.52142140425373
1996,13,wage_salary,781.2995332833333,4172,1540.0,12,616.6049723339462
1996,14,wage_salary,621.1015698416667,3602,1200.0,12,497.5378727058142
1996,15,wage_salary,675.6104836416667,3834,1323.0,12,520.6739832750401
1996,18,wage_salary,361.8918388083333,1967,691.0,12,279.4799531333904
1996,19,wage_salary,39.54087546666666,215,70.0,12,29.56867609219132
1996,22,wage_salary,7182.528109416667,39469,13334.0,12,4076.4029159402326
1996,23,wage_salary,1361.3134336333333,7342,2557.0,12,1010.0077377276268
1996,24,wage_salary,91.97753910833333,463,165.0,12,76.49596016472799
1996,25,wage_salary,655.4568111666666,3715,1332.0,12,499.01837706383634
1996,26,wage_salary,169.95843525,947,370.0,12,94.9869876288952
1996,27,wage_salary,391.9905628166667,2202,845.0,12,299.08888361158114
1996,28,wage_salary,9.485427458333334,63,25.0,12,6.191459105272402
1996,29,wage_salary,181.30632915,1055,389.0,12,128.87977354380894
1996,33,wage_salary,364.36467444166664,1994,680.0,12,275.3182707114529
1996,34,wage_salary,25.081275975,124,54.0,12,15.822398423223996
1996,35,wage_salary,68.50694356666666,343,116.0,12,53.972007131861815
1996,36,wage_salary,234.183718325,1248,430.0,12,224.78500540597466
1996,37,wage_salary,449.18514591666667,2462,929.0,12,277.6733176325312
1996,43,wage_salary,107.70583747500001,614,218.0,12,85.79878924366591
1996,44,wage_salary,80.966448,378,136.0,12,63.59979448251139
1996,45,wage_salary,26.96347409166667,138,55.0,12,15.83065105404926
1996,47,wage_salary,19.244880875,112,36.0,12,14.770138555224431
1996,48,wage_salary,91.4260371,461,167.0,12,75.970187499084
1996,53,wage_salary,223.583096475,1208,419.0,12,171.95139657925398
1996,55,wage_salary,584.0424957500001,2988,1059.0,12,431.5007542309562
1996,56,wage_salary,253.323224825,1322,478.0,12,177.3315905436365
1996,57,wage_salary,342.5585166833333,1770,599.0,12,253.8464557284456
1996,59,wage_salary,264.3614000083333,1405,525.0,12,193.2740450672732
1996,64,wage_salary,992.4507915583333,4972,1797.0,12,831.1847608696036
1996,65,wage_salary,204.05056235,1033,396.0,12,172.5884152829841
1996,66,wage_salary,16.587865750000002,91,27.0,12,12.37465054709225
1996,68,wage_salary,28.056193841666666,158,55.0,12,20.91192178973476
1996,69,wage_salary,28.00113260833333,144,53.0,12,20.50946834224651
1996,73,wage_salary,147.60573700833336,791,268.0,12,105.8964376020731
1996,74,wage_salary,9.250208408333334,55,19.0,12,5.702387195665607
1996,75,wage_salary,40.88006885833333,251,81.0,12,32.57755358003603
1996,76,wage_salary,43.70652318333333,248,97.0,12,31.7024958768925
1996,77,wage_salary,30.0570148,216,74.0,12,22.110936251925743
1996,78,wage_salary,110.64525555833335,625,214.0,12,105.30046583723147
1996,79,wage_salary,23.699740316666666,193,69.0,12,14.555194498348111
1996,83,wage_salary,72.2646738,385,142.0,12,61.313630554856175
1996,84,wage_salary,446.01679223333326,2399,754.0,12,358.7788469776582
1996,85,wage_salary,22.40300210833333,125,47.0,12,17.69492587525078
1996,86,wage_salary,22.939745533333333,138,48.0,12,18.261071402793217
1996,87,wage_salary,14.683077683333336,76,30.0,12,12.050909255826046
1996,88,wage_salary,1.4984072833333333,9,3.0,12,0.9446574528447388
1996,89,wage_salary,9.00286305,56,24.0,12,6.777363660218844
1996,95,wage_salary,1971.0671112583334,11381,3646.0,12,1738.7257403363362
1996,96,wage_salary,166.4482716,906,284.0,12,120.89348040132028
1996,97,wage_salary,95.00153470833334,515,180.0,12,81.55386598650033
1996,98,wage_salary,96.22082945833333,513,163.0,12,90.60806672833948
1996,99,wage_salary,60.364154575,310,99.0,12,49.850629765147225
1996,103,wage_salary,102.71696464166666,577,196.0,12,84.85487236340857
1996,104,wage_salary,90.48323452499999,571,186.0,12,58.69039780494263
1996,105,wage_salary,84.85645896666668,498,182.0,12,48.08949134396513
1996,106,wage_salary,61.810183824999996,331,110.0,12,46.738148316300155
1996,154,wage_salary,892.6236188416667,5139,1698.0,12,754.1433724574105
1996,155,wage_salary,543.4213542333332,2845,1014.0,12,416.8670413098728
1996,156,wage_salary,1852.9977642583335,10415,3420.0,12,1365.5770804394467
1996,157,wage_salary,1224.2383926916668,7102,2271.0,12,1006.1566198842431
1996,158,wage_salary,340.79468155000006,2028,675.0,12,263.351617212823
1996,159,wage_salary,588.8418086500001,3345,1333.0,12,386.65312337308353
1996,163,wage_salary,272.9368480083333,1577,542.0,12,230.8896534781091
1996,164,wage_salary,179.29883454166668,1061,367.0,12,134.48006638866525
1996,165,wage_salary,21.402794383333333,137,46.0,12,17.292152086293065
1996,166,wage_salary,130.47807286666668,726,269.0,12,101.93802400956899
1996,167,wage_salary,171.69262569166668,947,362.0,12,116.30118630635737
1996,169,wage_salary,27.272371958333334,184,63.0,12,18.76969015154443
1996,173,wage_salary,13.594208383333333,70,25.0,12,10.657051627776859
1996,174,wage_salary,722.1571854416667,3939,1409.0,12,537.2409051712606
1996,176,wage_salary,477.955631,2640,820.0,12,399.66356120278834
1996,177,wage_salary,95.62532013333333,589,235.0,12,78.68834958304778
1996,178,wage_salary,591.4731849166666,3215,999.0,12,461.8049216318859
1996,183,wage_salary,40.0448045,228,99.0,12,25.074793647853962
1996,184,wage_salary,59.081026908333335,295,109.0,12,50.26937309274661
1996,185,wage_salary,428.5878740583333,2332,878.0,12,298.9212154370147
1996,186,wage_salary,91.24436775,460,196.0,12,63.936307650256424
1996,187,wage_salary,94.855136375,541,206.0,12,63.07434198804942
1996,188,wage_salary,106.08765245833334,565,217.0,12,91.16408503578658
1996,189,wage_salary,68.09619253333334,364,152.0,12,44.73139599805797
1996,193,wage_salary,19.102463258333334,129,55.0,12,12.416726854345823
1996,194,wage_salary,74.57996748333332,397,156.0,12,57.52668228554103
1996,195,wage_salary,252.06967918333334,1429,497.0,12,203.41311818090222
1996,198,wage_salary,52.77391980833333,291,120.0,12,29.993912932206676
1996,199,wage_salary,71.430068175,383,169.0,12,46.937770502371556
1996,203,wage_salary,370.1586097583333,2051,701.0,12,278.66080241350187
1996,204,wage_salary,94.02946509166667,528,165.0,12,60.80019271993408
1996,205,wage_salary,16.383438016666666,92,32.0,12,9.825739347758923
1996,206,wage_salary,133.15763740833333,740,250.0,12,104.47761668653084
1996,207,wage_salary,395.35464996666667,2235,761.0,12,287.4450425951683
1996,208,wage_salary,583.0728136916667,3109,1090.0,12,450.02923189920267
1996,214,wage_salary,609.1779305916667,3246,1235.0,12,508.5133141590548
1996,217,wage_salary,228.04473605833334,1187,425.0,12,161.7168700107107
1996,218,wage_salary,91.45814608333335,519,189.0,12,68.09840282927458
1996,223,wage_salary,78.1074758,479,179.0,12,45.86488044037183
1996,224,wage_salary,78.02660745833333,406,150.0,12,68.1018584621263
1996,225,wage_salary,84.06948448333334,460,189.0,12,62.4713278186572
1996,226,wage_salary,111.18165387500001,605,188.0,12,106.90860908008626
1996,227,wage_salary,31.62848074166667,195,66.0,12,31.605033896244922
1996,228,wage_salary,31.68447300833333,175,72.0,12,18.81384043361377
1996,229,wage_salary,529.1494663166667,2749,996.0,12,428.59045240258934
1996,233,wage_salary,1.8719524416666666,8,3.0,12,1.4226285663244198
1996,234,wage_salary,296.06705939999995,1633,559.0,12,254.0989133347984
1996,235,wage_salary,91.86386228333333,493,207.0,12,68.23638962003304
1996,243,wage_salary,3114.895519683333,17084,5940.0,12,2695.6997557489735
1996,253,wage_salary,442.67613291666663,2368,843.0,12,364.32530992902315
1996,254,wage_salary,382.2623579,2078,744.0,12,311.19997195545255
1996,255,wage_salary,307.2018052,1679,604.0,12,215.09038780243827
1996,256,wage_salary,146.683226025,788,287.0,12,99.78797080123174
1996,258,wage_salary,42.874877225,215,72.0,12,31.66413828581981
1996,275,wage_salary,5049.581101041666,27322,9894.0,12,3985.0049785390547
1996,276,wage_salary,2829.6855325833335,15253,5997.0,12,2030.2358813684011
1996,277,wage_salary,292.9475635416667,1622,722.0,12,227.21143805709045
1996,283,wage_salary,57.98119641666666,326,145.0,12,36.98254865475202
1996,303,wage_salary,457.33985755833334,2551,931.0,12,302.3767660655361
1996,308,wage_salary,421.37041797500007,2210,866.0,12,346.65784720483197
1996,313,wage_salary,3123.0983154833334,17850,6300.0,12,1936.7390962679544
1996,315,wage_salary,569.1527142416666,3084,1246.0,12,359.70228962648713
1996,316,wage_salary,163.34416310833333,828,347.0,12,111.8976294974274
1996,317,wage_salary,99.37976395833334,578,239.0,12,72.99222191376732
1996,318,wage_salary,269.76129812500005,1498,549.0,12,191.56458653852349
1996,319,wage_salary,1316.2988005083334,7080,2858.0,12,1035.1836545605352
1996,326,wage_salary,217.43502518333332,1158,455.0,12,156.1067049861074
1996,328,wage_salary,67.82919114166667,372,143.0,12,43.476232518294985
1996,329,wage_salary,145.698543,820,319.0,12,92.37488124165559
1996,335,wage_salary,301.6377552916667,1515,655.0,12,192.1466130186962
1996,336,wage_salary,159.28718406666667,912,361.0,12,119.74897289224094
1996,337,wage_salary,1454.3731858249998,8304,3088.0,12,1033.650136530859
1996,338,wage_salary,163.20600795833332,901,338.0,12,133.85122375063568
1996,344,wage_salary,323.9645400333334,1775,648.0,12,204.43370474544915
1996,346,wage_salary,6.977749516666667,39,18.0,12,3.8607376261515456
1996,347,wage_salary,68.63509298333334,342,134.0,12,54.67603160475269
1996,348,wage_salary,170.08348815833332,933,361.0,12,128.08692227697105
1996,354,wage_salary,312.51074090833333,1726,551.0,12,238.56616287729997
1996,355,wage_salary,324.9619830333333,1695,520.0,12,299.79787019172556
1996,356,wage_salary,189.3724279583333,954,379.0,12,127.5837287780947
1996,357,wage_salary,159.38865849166666,837,330.0,12,112.1508521646319
1996,359,wage_salary,248.36136430000002,1417,505.0,12,182.77084120978347
1996,364,wage_salary,792.0661915416666,4021,1478.0,12,614.7512684555383
1996,365,wage_salary,491.205579325,2557,975.0,12,380.3738720032605
1996,366,wage_salary,48.26563575833334,263,92.0,12,34.772370269623494
1996,368,wage_salary,55.519674875,304,124.0,12,30.744124187150298
1996,373,wage_salary,434.07387653333336,2312,926.0,12,303.5737606735437
1996,375,wage_salary,397.479434175,2161,727.0,12,288.00419345837264
1996,376,wage_salary,905.6332034,4933,1856.0,12,623.1721287315742
1996,377,wage_salary,114.99083735,595,203.0,12,94.98100458828475
1996,378,wage_salary,165.24695003333332,924,346.0,12,111.57814359408668
1996,379,wage_salary,735.9773177249999,4017,1689.0,12,559.0873117718169
1996,383,wage_salary,426.43977175000003,2351,836.0,12,346.52419067531434
1996,384,wage_salary,19.272432508333335,105,47.0,12,11.893892022101069
1996,385,wage_salary,683.61639555,3593,1434.0,12,501.8243611087391
1996,386,wage_salary,95.39922941666667,520,196.0,12,56.04649034618448
1996,387,wage_salary,1005.2982819166666,5697,2152.0,12,837.7325151831499
1996,389,wage_salary,914.565807225,5055,1960.0,12,594.1382330906205
1996,405,wage_salary,1157.3734297666665,6397,2497.0,12,724.4271939526759
1996,408,wage_salary,180.08606314166667,1023,390.0,12,130.283182558903
1996,415,wage_salary,48.0853856,260,86.0,12,34.22665838677838
1996,417,wage_salary,270.1800946416667,1452,474.0,12,239.07787821253928
1996,418,wage_salary,718.8908864250001,3819,1225.0,12,640.6780837559746
1996,423,wage_salary,391.38136426666665,2035,689.0,12,368.8907459908801
1996,425,wage_salary,34.408422191666666,178,65.0,12,21.596529949651664
1996,426,wage_salary,668.0974485666667,3504,1322.0,12,624.1726287640739
1996,427,wage_salary,91.63886628333334,499,234.0,12,47.965771271900735
1996,434,wage_salary,296.71260068333333,1749,679.0,12,196.76072777883638
1996,435,wage_salary,1366.610539975,7649,3003.0,12,953.8888254102851
1996,436,wage_salary,2413.3409563,13129,4918.0,12,2200.899204885223
1996,439,wage_salary,256.8421942,1427,583.0,12,195.0488892000111
1996,444,wage_salary,1478.6540973416668,8035,3261.0,12,1090.2004111021583
1996,445,wage_salary,211.40858680000002,1207,416.0,12,151.5434819378031
1996,447,wage_salary,2131.162599291667,11905,4267.0,12,1732.0116174753941
1996,448,wage_salary,162.62601811666667,897,315.0,12,119.52128637699751
1996,450,wage_salary,77.95183670833333,378,143.0,12,72.36609155556079
1996,451,wage_salary,688.1541211166667,3522,1434.0,12,648.5718110779582
1996,453,wage_salary,2068.3826247833335,11235,4120.0,12,1606.541548650469
1996,455,wage_salary,57.32426164166667,262,96.0,12,47.803965216579876
1996,457,wage_salary,36.33231019166667,181,64.0,12,34.58105982135369
1996,458,wage_salary,442.6610215833333,2464,877.0,12,316.53711134027964
1996,459,wage_salary,193.74462123333333,1184,476.0,12,129.58807168898682
1996,461,wage_salary,40.748158241666665,250,116.0,12,24.21043265236955
1996,462,wage_salary,29.769358766666667,146,73.0,12,17.846543045245706
1996,464,wage_salary,42.285486250000005,235,94.0,12,29.936947252579113
1996,466,wage_salary,104.32458398333333,586,275.0,12,57.71278518407164
1996,467,wage_salary,7.413280516666667,33,13.0,12,5.900983150870444
1996,468,wage_salary,489.64336817500003,2692,1290.0,12,273.60523264367356
1996,469,wage_salary,184.88053059166666,1062,448.0,12,127.93678953125485
1996,470,wage_salary,55.79570901666667,345,134.0,12,40.6736934208943
1996,471,wage_salary,94.31519754166666,488,167.0,12,75.59208530385565
1996,472,wage_salary,95.47985603333333,528,209.0,12,60.68134825728738
1996,473,wage_salary,23.827304775,173,71.0,12,18.584072436903444
1996,475,wage_salary,75.47700814166666,454,151.0,12,63.78602900345992
1996,479,wage_salary,810.4010866166666,4477,1579.0,12,803.0465093050957
1996,488,wage_salary,63.67196351666667,280,124.0,12,46.25989384439637
1996,489,wage_salary,1.2761799416666666,7,6.0,12,0.485685717911047
1996,496,wage_salary,72.58089075000001,510,211.0,12,45.83025735261755
1996,498,wage_salary,7.4159996,89,52.0,12,2.9865221825737436
1996,503,wage_salary,224.93337899999997,1263,445.0,12,178.84066417244026
1996,505,wage_salary,701.0157329916666,3717,1344.0,12,551.4024035399086
1996,507,wage_salary,316.0345511583334,1765,632.0,12,222.6313851812964
1996,508,wage_salary,147.72992043333335,762,266.0,12,112.1884330439391
1996,509,wage_salary,47.57715594999999,280,98.0,12,34.38114521070521
1996,514,wage_salary,155.37620893333334,875,317.0,12,105.67740395971121
1996,516,wage_salary,175.289916575,1107,407.0,12,139.29926417345908
1996,518,wage_salary,518.74013075,2677,939.0,12,390.5706469098795
1996,519,wage_salary,19.8120343,115,47.0,12,13.947694756851504
1996,523,wage_salary,153.04944959166667,800,315.0,12,103.21522427687044
1996,525,wage_salary,185.88374739166667,941,371.0,12,126.92618255903723
1996,526,wage_salary,26.441163550000002,160,60.0,12,15.55370745832749
1996,527,wage_salary,206.46862945,1148,403.0,12,148.10916385422024
1996,533,wage_salary,113.798858625,605,215.0,12,82.34462667418917
1996,534,wage_salary,261.3999163666667,1358,475.0,12,175.61061784594324
1996,535,wage_salary,50.179552308333335,300,114.0,12,35.73327809231583
1996,536,wage_salary,14.456678908333334,76,29.0,12,8.726154749869982
1996,539,wage_salary,17.507277091666666,86,33.0,12,14.312290349443836
1996,543,wage_salary,26.535317858333336,140,42.0,12,19.041036639546263
1996,544,wage_salary,88.27056869166665,473,173.0,12,72.74806113851886
1996,549,wage_salary,633.1936918583333,3412,1315.0,12,506.461479538092
1996,558,wage_salary,440.604392675,2439,902.0,12,283.5004906975013
1996,563,wage_salary,221.48467712500002,1167,460.0,12,167.13940820354074
1996,567,wage_salary,880.4116327833333,4840,1895.0,12,687.0802807701053
1996,573,wage_salary,127.72396793333334,643,245.0,12,113.71094499695126
1996,575,wage_salary,675.1654756083334,3570,1231.0,12,489.4978558594497
1996,577,wage_salary,124.13329217500001,708,231.0,12,85.77795972104789
1996,579,wage_salary,315.8658402666667,1603,703.0,12,213.98392518273087
1996,583,wage_salary,14.472552575,77,31.0,12,11.818218933027277
1996,584,wage_salary,27.413286066666668,136,55.0,12,21.372384275067816
1996,585,wage_salary,464.541551825,2485,907.0,12,301.49026285973883
1996,588,wage_salary,68.25629983333334,348,142.0,12,46.001948547093434
1996,589,wage_salary,33.3746632,174,70.0,12,21.598595850157146
1996,593,wage_salary,50.47564825,297,119.0,12,33.53978139399336
1996,594,wage_salary,59.74157433333333,404,168.0,12,39.99660967198805
1996,595,wage_salary,151.0764782,756,334.0,12,132.82129305111502
1996,597,wage_salary,57.45672461666667,307,119.0,12,44.9411284427526
1996,598,wage_salary,16.045771308333336,100,37.0,12,11.143320137288793
1996,599,wage_salary,231.60925789166663,1183,476.0,12,185.95979635144295
1996,614,wage_salary,21.927327566666662,160,63.0,12,14.864209449146475
1996,615,wage_salary,5.041908233333333,34,14.0,12,4.6282242702219545
1996,616,wage_salary,37.83328866666667,318,118.0,12,24.231455962116378
1996,617,wage_salary,24.278407816666668,162,64.0,12,15.139233498384765
1996,628,wage_salary,1226.8925308166665,6520,2282.0,12,1022.8191498003835
1996,634,wage_salary,130.22502669166667,687,226.0,12,119.21841405570001
1996,637,wage_salary,481.1941007333333,2517,872.0,12,352.12788099946613
1996,643,wage_salary,29.99890620833333,167,66.0,12,22.882332529487943
1996,644,wage_salary,13.393313816666666,81,27.0,12,11.9306463883129
1996,645,wage_salary,16.706329533333335,82,34.0,12,11.425311551854659
1996,649,wage_salary,17.089161975,89,27.0,12,12.53003235536983
1996,653,wage_salary,130.31782008333334,713,261.0,12,94.60825956144689
1996,657,wage_salary,53.20591364166667,273,108.0,12,43.7728139131819
1996,658,wage_salary,24.352890191666667,127,51.0,12,16.519789537931953
1996,666,wage_salary,94.475543525,493,186.0,12,61.77873069510478
1996,668,wage_salary,38.48313614166667,189,69.0,12,30.943734450080797
1996,669,wage_salary,17.792824550000002,90,34.0,12,12.240634175345638
1996,675,wage_salary,116.12292530833335,610,253.0,12,83.0957597959746
1996,677,wage_salary,67.67954548333333,372,123.0,12,54.88223517765517
1996,678,wage_salary,36.99382796666667,211,77.0,12,22.661409350800884
1996,679,wage_salary,33.689135225,157,59.0,12,36.488730033074276
1996,684,wage_salary,13.426508075,65,30.0,12,9.735601248165027
1996,686,wage_salary,235.2435757416667,1270,445.0,12,214.39357749328633
1996,687,wage_salary,131.747104375,720,280.0,12,90.28873220201932
1996,688,wage_salary,42.7876047,237,84.0,12,31.82111849727673
1996,694,wage_salary,62.298707766666666,362,119.0,12,41.904746137989406
1996,695,wage_salary,30.88122698333333,208,68.0,12,24.791698375335436
1996,696,wage_salary,130.1073291,691,247.0,12,94.7259964198919
1996,699,wage_salary,36.84796708333333,186,68.0,12,30.953509549398337
1996,703,wage_salary,82.67288592499999,397,143.0,12,59.455802430779485
1996,706,wage_salary,88.45378799166666,437,162.0,12,66.79913245231043
1996,707,wage_salary,7.853509408333334,48,16.0,12,5.458725172178664
1996,708,wage_salary,17.494236275,98,39.0,12,12.828864101996507
1996,709,wage_salary,120.98579099166668,629,226.0,12,94.24958307317138
1996,713,wage_salary,19.881117091666667,99,41.0,12,13.644839269232117
1996,719,wage_salary,111.386467575,528,201.0,12,94.23804321751881
1996,723,wage_salary,21.241933466666666,112,45.0,12,13.182362774666279
1996,724,wage_salary,15.959601291666665,71,26.0,12,12.268527072403408
1996,727,wage_salary,71.95553410000001,430,164.0,12,50.512838266138694
1996,729,wage_salary,10.595269433333334,61,25.0,12,7.824608689783309
1996,733,wage_salary,32.71892531666666,179,74.0,12,17.609500765119993
1996,734,wage_salary,349.73048957500004,1833,661.0,12,243.10410453357443
1996,736,wage_salary,34.409213208333334,201,68.0,12,24.538329910322464
1996,738,wage_salary,57.113626149999995,251,95.0,12,38.89132711099601
1996,739,wage_salary,38.119634549999994,179,61.0,12,32.857160995099356
1996,743,wage_salary,6.55821765,32,16.0,12,3.993815560873426
1996,744,wage_salary,567.793470675,2986,1021.0,12,506.0462991498063
1996,745,wage_salary,16.4515815,114,42.0,12,9.634282683973998
1996,747,wage_salary,97.92424993333333,486,173.0,12,77.89252064125371
1996,749,wage_salary,51.19024420833334,272,99.0,12,40.400681690383635
1996,753,wage_salary,33.55427504166667,170,65.0,12,21.829143727085686
1996,754,wage_salary,388.2876786166667,2056,804.0,12,302.3700190212777
1996,755,wage_salary,60.06814683333333,314,123.0,12,43.852727040502266
1996,756,wage_salary,108.15814335000002,538,202.0,12,80.35532683056387
1996,757,wage_salary,57.181472125,293,101.0,12,51.113829821827764
1996,763,wage_salary,8.620606008333334,47,15.0,12,9.509084926040943
1996,764,wage_salary,10.610442708333334,38,16.0,12,9.599247279483112
1996,765,wage_salary,21.81606340833333,112,44.0,12,14.662121789894123
1996,766,wage_salary,63.989820366666656,351,130.0,12,43.45667692439001
1996,769,wage_salary,211.46961297500002,1091,424.0,12,149.9212644342651
1996,774,wage_salary,71.821709775,390,150.0,12,47.10118299160709
1996,779,wage_salary,1866.9613911916667,9399,3437.0,12,1251.108864024344
1996,783,wage_salary,594.3151523333332,3118,1128.0,12,401.39141938063653
1996,785,wage_salary,1594.3163028333333,8077,2962.0,12,1324.4428062711102
1996,789,wage_salary,16.346231133333333,87,39.0,12,10.600078509155999
1996,799,wage_salary,885.8830972166667,4533,1703.0,12,698.166512253565
1996,803,wage_salary,92.838095975,504,190.0,12,70.50012858026625
1996,804,wage_salary,3343.637375691667,17624,6279.0,12,2195.451462982009
1996,808,wage_salary,509.9469876916667,2728,928.0,12,404.13132507578473
1996,809,wage_salary,168.42397008333336,880,357.0,12,140.15443038505848
1996,813,wage_salary,45.302068033333335,235,99.0,12,27.53965274841262
1996,823,wage_salary,44.55110635,268,83.0,12,31.6661456113961
1996,824,wage_salary,55.30186545833333,339,112.0,12,42.974634731598364
1996,825,wage_salary,14.487584983333335,73,23.0,12,12.154616535009794
1996,829,wage_salary,59.27298081666667,310,122.0,12,54.50004063942356
1996,834,wage_salary,5.006527374999999,29,11.0,12,3.191853847154805
1996,844,wage_salary,227.04748525833335,1386,516.0,12,157.15738289924482
1996,848,wage_salary,100.82791528333334,502,184.0,12,87.72840073446635
1996,853,wage_salary,72.431557975,437,173.0,12,42.23292680124186
1996,859,wage_salary,95.32000005833333,532,205.0,12,76.58234078003986
1996,865,wage_salary,36.32654780833334,192,83.0,12,21.554479712271636
1996,866,wage_salary,102.87694068333333,515,253.0,12,65.00873980851661
1996,869,wage_salary,811.9673061000001,4242,1881.0,12,564.8324014552554
1996,873,wage_salary,47.66045189166666,230,98.0,12,37.27093295760453
1996,875,wage_salary,41.1962608,212,80.0,12,37.26419136904641
1996,878,wage_salary,70.024268475,372,158.0,12,45.82044127442539
1996,885,wage_salary,161.20431195,943,382.0,12,117.42126640397615
1996,887,wage_salary,275.42973795833336,1352,570.0,12,220.06188185879444
1996,888,wage_salary,278.5465555,1438,605.0,12,202.0708756946906
1996,889,wage_salary,3097.734518275,16050,6401.0,12,2398.0868791013313
1997,4,all_employed,14.777991416666666,85,30.0,12,10.878698388612634
1997,7,all_employed,686.2241469416666,3774,1315.0,12,608.2155146996257
1997,8,all_employed,106.87073185,575,222.0,12,81.98344613259154
1997,13,all_employed,861.4733621166666,4537,1708.0,12,620.0154394517689
1997,14,all_employed,737.5637526916667,4194,1406.0,12,570.2664302555995
1997,15,all_employed,701.6251430333332,3964,1369.0,12,452.67702989826614
1997,18,all_employed,538.9340348666667,2954,1013.0,12,439.5703170390293
1997,19,all_employed,39.094092366666665,247,78.0,12,27.581295816482356
1997,22,all_employed,10143.517085825,55497,18037.0,12,9104.802055015336
1997,23,all_employed,1632.3352121416665,8852,2963.0,12,1585.2080750950674
